SIREN;"Raison sociale";Dirigeant;"Site web";Ville;"Code APE";"Résultat net";"Estimation des cotations";"Estimation des encours";"Années d'existence";Département;"Chiffre d'affaires";Effectif;"Capital social";"Capitaux propres";"Code postal";"Date de création";EBITDA;"Forme juridique";Profitabilité;Statuts;Trésorerie;Valorisation;Adresse;"Fonds de roulement";URL
799744297;"GJF HOLDING SAS";"Erick Jan Zimmer";;CROISSY-BEAUBOURG;6420Z;;5;1500000;10;77;116883164;23;16928102;19689935;77183;2014-01-16T00:00:00.000Z;18980794;"Société par actions simplifiée";;Active;11378939;8314338;", 8 ALLEE LEON JOUHAUX CROISSY-BEAUBOURG, 77183";10115281;https://infonet.fr/entreprises/79974429700018-gjf-holding-sas/
505680439;"DERREY SAS";"Jean Fernand Jacques Derrey";;ÉTIVAL-CLAIREFONTAINE;4673A;3642879;3;1500000;68;88;116878329;300;1000000;38320081;88480;1956-01-01T00:00:00.000Z;7656492;"Société par actions simplifiée";3;Active;2563619;2042402;"LIEU DIT DE LA GRANDE TERRE, 45 AVENUE DE BELLEFONTAINE ÉTIVAL-CLAIREFONTAINE, 88480";29808192;https://infonet.fr/entreprises/50568043900211-derrey-sas/
403291586;"EIFFAGE CONSTRUCTION EQUIPEMENTS";"Eiffage Construction";https://www.eiffageconstruction.com/;CLICHY;4120B;3876434;4;1500000;28;92;116867480;314;595400;4532554;92110;1995-12-11T00:00:00.000Z;2878626;"Société par actions simplifiée";3;Active;560704;;"REZ DE CHAUSSEE, 19 RUE MOZART CLICHY, 92110";4247190;https://infonet.fr/entreprises/40329158600135-eiffage-construction-equipements/
847180064;ALK;"Soren Jelert";https://www.alk.net/;VARENNES-EN-ARGONNE;2120Z;18119108;1;1500000;53;55;116853919;364;160000;54257518;55270;1971-06-10T00:00:00.000Z;28311104;"Société par actions simplifiée";15;Active;2400022;36214155;"ZONE D'ACTIVITES, RUE DES VIGNES DES COTES VARENNES-EN-ARGONNE, 55270";32739752;https://infonet.fr/entreprises/84718006400069-alk/
449531391;"SUSHI SHOP RESTAURATION";;https://www.sushishop.fr/;PUTEAUX;5610C;-22169520;6;247250;20;92;116850053;2000;24900;-17536865;92800;2003-07-09T00:00:00.000Z;-18331463;"Société par actions simplifiée";-18;Active;3015912;;"GO SUSHI, 13 COURS VALMY PUTEAUX, 92800";-47866341;https://infonet.fr/entreprises/44953139100901-sushi-shop-restauration/
328593363;"3 H";"Georges Helfer";;NEUILLY-SUR-SEINE;4617B;;4;1500000;40;92;116833741;;111000;16168233;92200;1983-11-18T00:00:00.000Z;6521776;"Société à responsabilité limitée";;Active;7088603;625531;"ENTREPOT 133, 78 BOULEVARD MAURICE BARRES NEUILLY-SUR-SEINE, 92200";10594182;https://infonet.fr/entreprises/32859336300034-3-h/
302755418;"UNION AUBOISE VIGNERONS EN CHAMPAGNE";"Christian Jojot";http://www.champagne-devaux.fr/;BAR-SUR-SEINE;1102A;5232658;4;1500000;21;10;116822068;63;1875307;91729483;10110;2002-10-31T00:00:00.000Z;8397175;"Union de sociétés coopératives agricoles";4;Active;6936643;;"LA SOCIETE DES VIGNERONS DU CHAMPAGNE DEVAUX, DOMAINE DE VILLENEUVE BAR-SUR-SEINE, 10110";100316371;https://infonet.fr/entreprises/30275541800019-union-auboise-vignerons-en-champagne/
302867254;"UNION DES PRODUCTEURS PARTICULIERS - VIGNERONS DE CHAMPAGNE";"Emmanuel Claude Pithois";http://www.uppcv.com/;CHOUILLY;1102A;-247314;5;1500000;21;51;116811931;94;1500669;3801248;51530;2002-10-29T00:00:00.000Z;-276863;"Société coopérative agricole";0;Active;840224;;"C D 40 A, PLUMECOQ C D 40 A CHOUILLY, 51530";;https://infonet.fr/entreprises/30286725400013-union-des-producteurs-particuliers-vignerons-de-champagne/
331405936;"SUD EST ASSAINISSEMENT";"Jean, Gérard Leprince";http://www.ce-veolia.fr/;CAGNES-SUR-MER;3821Z;-15123315;6;105200;40;6;116763980;573;3200000;5252609;06800;1984-01-01T00:00:00.000Z;-10917738;"Société par actions simplifiée";-12;Active;;;"VEOLIA PROPRETE, AVENUE DE LA GAUDE CAGNES-SUR-MER, 06800";-23084988;https://infonet.fr/entreprises/33140593600013-sud-est-assainissement/
552107955;"LEACH INTERNATIONAL EUROPE";"Roger Ross";;SARRALBE;2712Z;13999989;1;1500000;69;57;116730531;650;1520000;59190810;57430;1955-01-01T00:00:00.000Z;19655632;"Société par actions simplifiée";11;Active;324772;4738475;"35-43, 2 RUE GOETHE SARRALBE, 57430";50754843;https://infonet.fr/entreprises/55210795500031-leach-international-europe/
331260927;DENIDIS;"Franck Marcel Michel Chaufournais";;SAINT-DENIS-LÈS-SENS;4711F;4414062;4;1500000;39;89;116684637;419;250000;25569497;89100;1984-11-29T00:00:00.000Z;7953637;"Société par actions simplifiée";3;Active;12319724;12386356;"CENTRE DISTRIBUTEUR E.LECLERC, RUE DE PARIS SAINT-DENIS-LÈS-SENS, 89100";17807723;https://infonet.fr/entreprises/33126092700016-denidis/
596120170;"CHAVIGNY DISTRIBUTION";"Anne Chavigny";http://www.groupechavigny.fr/;SAINT-OUEN;4673A;2355859;3;1500000;63;41;116677237;650;2423655;48456279;41100;1961-04-26T00:00:00.000Z;6618219;"Société par actions simplifiée";2;Active;11806021;22230965;"ZAC DES FENOTS, 74 ROUTE DE PARIS SAINT-OUEN, 41100";37084709;https://infonet.fr/entreprises/59612017000011-chavigny-distribution/
321357865;"SERVIER INTERNATIONAL";"Philippe Gonnard";https://servier.com/;SURESNES;8211Z;4210708;4;1500000;43;92;116637781;345;7995;37724814;92150;1981-03-23T00:00:00.000Z;7008249;"Société à responsabilité limitée";3;Active;1016708;;"ARTEM, 50 RUE CARNOT SURESNES, 92150";41360101;https://infonet.fr/entreprises/32135786500153-servier-international/
334558970;"LABORATOIRES GRUNENTHAL";"Franck Telmon";http://www.grunenthal.fr/;PUTEAUX;4646Z;2687979;4;1500000;38;92;116631638;100;4950000;13667843;92800;1986-01-27T00:00:00.000Z;5101614;"Société par actions simplifiée";2;Active;222128;;"11-13-TOUR PACIFIC, 11 COURS VALMY PUTEAUX, 92800";15519692;https://infonet.fr/entreprises/33455897000078-laboratoires-grunenthal/
815550074;"SOCIETE MAURY HOLDING";"Pierre-antoine, Paul, Benoit Laporte";;MILLAU;7010Z;;4;1500000;69;12;116590584;4;9000000;44775611;12100;1955-01-01T00:00:00.000Z;7969893;"Société par actions simplifiée";;Active;7173967;;", 55 AVENUE CHARLES DE GAULLE MILLAU, 12100";18503903;https://infonet.fr/entreprises/81555007400059-societe-maury-holding/
391128378;"GB FOODS FRANCE";"Eduardo Mesegue Bonet";https://www.liebig.fr/;"LE PONTET";4638B;2887309;3;33800;31;84;116586969;103;93312605;93707576;84130;1993-05-07T00:00:00.000Z;2601875;"SASU Société par actions simplifiée à associé unique";2;Active;;33889828;"CS 80018, 1420 ROUTE DE CARPENTRAS LE PONTET, 84130";;https://infonet.fr/entreprises/39112837800026-gb-foods-france/
422796383;"PMC GROUP FRANCE";"Gaetan Reuland";https://pmcouvrie.com/;CARVIN;6420Z;;3;1500000;25;62;116571992;1;761625;71645343;62220;1999-05-01T00:00:00.000Z;10512529;"Société à responsabilité limitée";;Active;15818550;31802921;"CHEZ ASTON BUSINESS CENTER, 44 RUE ALBERT EINSTEIN CARVIN, 62220";56110978;https://infonet.fr/entreprises/42279638300038-pmc-group-france/
301852042;"SEQUANO AMENAGEMENT";"Frédéric Molossi";http://www.sequano.fr/;BOBIGNY;4299Z;;5;1500000;49;93;116548659;60;10444872;15022294;93000;1975-01-01T00:00:00.000Z;15610439;"Société anonyme d'économie mixte à conseil d'administration";;Active;57911317;448897;"IMMEUBLE IRRIGO, 27 RUE DE PARIS BOBIGNY, 93000";85363905;https://infonet.fr/entreprises/30185204200086-sequano-amenagement/
845420280;"LISI AEROSPACE FORGED INTEGRATED SOLUTIONS";"Emmanuel, Jean Neildez";https://www.lisi-aerospace.com/;BOLOGNE;2550A;-12612977;5;1500000;70;52;116537362;5001;18056885;26981594;52310;1954-01-01T00:00:00.000Z;170575;"Société par actions simplifiée";-10;Active;794;;"LD LA FENDERIE, 39 ROUTE DES FORGES BOLOGNE, 52310";-51592740;https://infonet.fr/entreprises/84542028000016-lisi-aerospace-forged-integrated-solutions/
503117186;"VINCI ENERGIES SYSTEMES D INFORMATION";"Nathalie, Bernadette Boijoux";https://www.vinci-energies.com/;SAINT-DENIS;7021Z;4063538;3;1500000;16;93;116427896;393;2771400;7987393;93210;2008-03-11T00:00:00.000Z;7226872;"Société par actions simplifiée";3;Active;6522957;;"BATIMENT 5, 1 MAIL DE LA PETITE ESPAGNE SAINT-DENIS, 93210";;https://infonet.fr/entreprises/50311718600125-vinci-energies-systemes-d-information/
454200064;"MARIE BRIZARD WINE & SPIRITS FRANCE";"Marie Brizard Wine & Spirits";http://www.mariebrizard.com/;CHARENTON-LE-PONT;1101Z;2477622;3;1500000;70;94;116426784;2000;17477304;53747824;94220;1954-01-01T00:00:00.000Z;9602534;"Société par actions simplifiée";2;Active;5619;;"10-12, 10 AVENUE DU GENERAL DE GAULLE CHARENTON-LE-PONT, 94220";-26139963;https://infonet.fr/entreprises/45420006400169-marie-brizard-wine-spirits-france/
315681791;"BOURG DISTRIBUTION";"Daniel Bossus";http://bourg-distribution-industrie.fr/;BOURG-LÈS-VALENCE;4711F;1405803;4;1500000;45;26;116402342;314;572250;15467097;26500;1979-01-01T00:00:00.000Z;4593713;"Société par actions simplifiée";1;Active;1337018;333763;"CENTRE LECLERC, LES CHABANNERIES BOURG-LÈS-VALENCE, 26500";7868474;https://infonet.fr/entreprises/31568179100028-bourg-distribution/
608229746;"SUN CHEMICAL";Beas;http://www.sunchemical.com/;SAINT-AIGNAN-GRANDLIEU;2030Z;-5562981;5;1500000;51;44;116382269;10001;7000000;6712030;44860;1973-01-01T00:00:00.000Z;-3060652;"Société par actions simplifiée";-4;Active;34416;;"ZONE D2A NANTES ATLANTIQUE, RUE RENE FONCK SAINT-AIGNAN-GRANDLIEU, 44860";-212764;https://infonet.fr/entreprises/60822974600128-sun-chemical/
330981416;"LAURY CHALONGES DIS";"Pierre Philippe Laury";http://www.e.leclerc/;BASSE-GOULAINE;4711F;3555921;4;1500000;39;44;116374925;496;4000000;16731585;44115;1984-10-08T00:00:00.000Z;8785905;"Société par actions simplifiée";3;Active;5590199;6152079;"CENTRE LECLERC, ROUTE DE CLISSON BASSE-GOULAINE, 44115";5555132;https://infonet.fr/entreprises/33098141600028-laury-chalonges-dis/
501379291;"GEODIS CL GEOPARTS";"Stéphane Cassagne";https://www.geodis.com/;LEVALLOIS-PERRET;7112B;9344440;3;1500000;16;92;116370218;337;50000;9749885;92300;2007-12-07T00:00:00.000Z;12118306;"Société par actions simplifiée";8;Active;47166;;"ESPACE SEINE, 26 QUAI CHARLES PASQUA LEVALLOIS-PERRET, 92300";4569040;https://infonet.fr/entreprises/50137929100286-geodis-cl-geoparts/
393270442;AUREDIS;"Thierry Mailfert";https://www.e.leclerc/mag/e-leclerc-auredis;"LA COLLE-SUR-LOUP";4711F;5576049;3;1500000;30;6;116337619;248;300000;33917836;06480;1993-12-13T00:00:00.000Z;10289912;"Société par actions simplifiée";4;Active;7648291;4571537;"LECLERC, 344 CHEMIN DES MOULIERES LA COLLE-SUR-LOUP, 06480";28504245;https://infonet.fr/entreprises/39327044200014-auredis/
413724923;"DAT-SCHAUB FRANCE";"Patrick Vidal";https://www.soussana.com;THIAIS;1089Z;4903685;3;1500000;26;94;116320343;300;500000;26776216;94320;1997-09-12T00:00:00.000Z;9868934;"Société par actions simplifiée";4;Active;1780782;7375931;"BOUGY, 13 RUE DES ALOUETTES THIAIS, 94320";22969895;https://infonet.fr/entreprises/41372492300011-dat-schaub-france/
410004964;"LACTALIS INVESTISSEMENTS";"Groupe Lactalis";http://www.lactalis.com/;LAVAL;6820B;;3;1500000;27;53;116269586;265;538515000;783179242;53000;1996-11-12T00:00:00.000Z;101521327;"Société en nom collectif";;Active;8964;435470491;"10 A, 20 RUE ADOLPHE BECK LAVAL, 53000";225191414;https://infonet.fr/entreprises/41000496400012-lactalis-investissements/
353649577;"RUEIL MALMAISON DISTRIBUTION";"Stéphane Quere";https://www.rumaldis-leclerc.fr/;RUEIL-MALMAISON;4711F;2928735;4;1500000;34;92;116254340;295;523968;12156584;92500;1990-01-18T00:00:00.000Z;4914139;"Société par actions simplifiée";2;Active;2267537;;"CENTRE DISTRIBUTEUR E. LECLERC, 58 AVENUE DE FOUILLEUSE RUEIL-MALMAISON, 92500";2879675;https://infonet.fr/entreprises/35364957700023-rueil-malmaison-distribution/
338792575;"GRIM AUTO";"Groupe Grim";https://www.groupe-grim.com/;LATTES;4511Z;772827;4;1500000;37;34;116225542;192;1600000;4952651;34970;1986-09-01T00:00:00.000Z;1548699;"Société par actions simplifiée";0;Active;3291369;;"PARC AQUATECHNIQUE, 448 CHEMIN DU PONT DE GUERRE LATTES, 34970";7083799;https://infonet.fr/entreprises/33879257500114-grim-auto/
323438028;"SA LA TOQUE ANGEVINE";"Christophe, Jean, Robert Guyony";http://www.latoqueangevine.fr/;"SEGRE EN ANJOU BLEU";1089Z;411591;4;1500000;42;49;116161780;650;763040;7162771;49500;1982-01-01T00:00:00.000Z;6351689;"Société par actions simplifiée";0;Active;315;;"ZONE INDUSTRIELLE ETRICHE, RUE ROBERT SCHUMAN SEGRE EN ANJOU BLEU, 49500";-4908677;https://infonet.fr/entreprises/32343802800033-sa-la-toque-angevine/
844659615;SODIREP;"Pierrick Priouzeau";https://www.puigrenier.com/fr;MONTLUÇON;6630Z;;3;1500000;5;3;116160221;;386700;4295778;03100;2018-12-14T00:00:00.000Z;6349809;"Société à responsabilité limitée";;Active;9852858;118293;", 72 AVENUE DE L'EUROPE MONTLUÇON, 03100";8571930;https://infonet.fr/entreprises/84465961500018-sodirep/
702024795;"SARTORIUS STEDIM FRANCE";"Olivier Guitard";https://www.sartorius.com/;AUBAGNE;4669B;7621789;3;1500000;49;13;116151486;69;1434000;9735536;13400;1975-01-01T00:00:00.000Z;12085082;"Société par actions simplifiée";6;Active;45250;;"ZI LES PALUDS, AVENUE DE JOUQUES AUBAGNE, 13400";;https://infonet.fr/entreprises/70202479500073-sartorius-stedim-france/
420631343;"SOCIETE FINANCIERE JACQUES KUHN";"Jacques Paul Jean-françois Kuhn";;BREST;6630Z;;3;396240;25;29;116058000;1;2560000;44495000;29200;1998-10-01T00:00:00.000Z;43724000;"Société par actions simplifiée";;Active;26416000;9736000;", 40 RUE VICTOR FENOUX BREST, 29200";23702000;https://infonet.fr/entreprises/42063134300027-societe-financiere-jacques-kuhn/
382794865;LACHETEAU;"Joseph Antoine Martin Helfrich";http://www.sauvion.com/;VALLET;1102B;4690253;3;1500000;33;44;116002948;214;20000000;74044039;44330;1991-02-15T00:00:00.000Z;9818040;"SASU Société par actions simplifiée à associé unique";4;Active;1043753;23999791;"D MARCHAIS LA BOISELIERE M MARTIN J BA, CHATEAU DU CLERAY VALLET, 44330";47038991;https://infonet.fr/entreprises/38279486500040-lacheteau/
331378018;"CENTRE MEDICO CHIRURGICAL AMBROISE PARE HARTMANN";"Dominique Boulange";http://www.ambroisepare.fr/;NEUILLY-SUR-SEINE;8610Z;-1684183;5;1500000;39;92;115934215;986;5000000;45426623;92200;1985-01-01T00:00:00.000Z;4223309;"Société par actions simplifiée";-1;Active;6654728;;"8-10, 25 BOULEVARD VICTOR HUGO NEUILLY-SUR-SEINE, 92200";-529855;https://infonet.fr/entreprises/33137801800047-centre-medico-chirurgical-ambroise-pare-hartmann/
449207414;"EURENCO FRANCE SAS";"Yves, Marie Traissac";https://www.eurenco.com/;SORGUES;2051Z;81074000;4;1500000;21;84;115906000;2000;73242000;28505000;84700;2003-07-01T00:00:00.000Z;-19118000;"SASU Société par actions simplifiée à associé unique";69;Active;42000;;"EURENCO SA, 123 ALLEE DE BRANTES SORGUES, 84700";-270071000;https://infonet.fr/entreprises/44920741400102-eurenco-france-sas/
451242275;"G H F";"Bernard Marie Gabriel Paul Herve";https://www.hervegroupe.fr/;JUIGNÉ-DES-MOUTIERS;6420Z;;3;1500000;20;44;115878520;4;7740600;62570715;44670;2003-12-15T00:00:00.000Z;23057639;"Société par actions simplifiée";;Active;21280519;39200900;", ROUTE D ANCENIS JUIGNÉ-DES-MOUTIERS, 44670";29029775;https://infonet.fr/entreprises/45124227500019-g-h-f/
444678296;"OUEST PIECES AUTO LOGISTIQUE";"Robert Claude Serge Soria";;"ESSARTS EN BOCAGE";4531Z;3902240;4;1500000;21;85;115877617;126;1499000;14393995;85140;2002-12-16T00:00:00.000Z;6927045;"Société par actions simplifiée";3;Active;7351828;;"ZI, LA MONGIE ESSARTS EN BOCAGE, 85140";14072521;https://infonet.fr/entreprises/44467829600021-ouest-pieces-auto-logistique/
410532196;"UNIPEX SOLUTIONS FRANCE";"Barentz Group France";http://www.unipex.com/;PUTEAUX;4675Z;8183681;3;1500000;27;92;115839697;78;5410200;29419376;92800;1997-01-01T00:00:00.000Z;10927179;"Société par actions simplifiée";7;Active;1948764;;"TOUR FRANKLIN, 101 TERRASSE BOIELDIEU PUTEAUX, 92800";12772048;https://infonet.fr/entreprises/41053219600046-unipex-solutions-france/
451726582;"SPC HOLDING";"Stéphane Marcel Pilon";;ONET-LE-CHÂTEAU;6420Z;;4;1500000;20;12;115834627;;40000;14364176;12000;2004-01-15T00:00:00.000Z;2701468;"Société par actions simplifiée";;Active;11075792;2551964;", L ESTRENIOL ONET-LE-CHÂTEAU, 12000";10442179;https://infonet.fr/entreprises/45172658200021-spc-holding/
518021878;"D2L HOLDING";"Guilhem Marie Damien Dufaure De Lajarte";;SAINT-ANDRÉ-DE-CORCY;6420Z;;5;1500000;14;1;115736000;1;5000;1794000;01390;2009-10-15T00:00:00.000Z;1494000;"SARL unipersonnelle";;Active;11550000;50781000;"ROUTE DE NEUVILLE, ROUTE DE NEUVILLE SAINT-ANDRÉ-DE-CORCY, 01390";250000;https://infonet.fr/entreprises/51802187800021-d2l-holding/
515092963;"HOLDING DU FIEF ROSE";"Paul, Auguste, Rêne Flogeac";;LAGORD;6420Z;;4;1500000;14;17;115690745;328;40000;25481781;17140;2009-09-18T00:00:00.000Z;6677748;"Société par actions simplifiée";;Active;10552614;11991491;", AVENUE DU FIEF ROSE LAGORD, 17140";5410886;https://infonet.fr/entreprises/51509296300013-holding-du-fief-rose/
398334862;"IFCO SYSTEMS FRANCE";"Michael Bruce Pooley";https://www.ifco.com/fr/;SAINT-PRIEST;7739Z;7196642;2;1500000;29;69;115649487;33;1575000;44440543;69800;1994-09-12T00:00:00.000Z;9765781;"SASU Société par actions simplifiée à associé unique";6;Active;4166160;;"IMM LE POLE,1ER ETAGE,AILE OUEST, 523 COURS DU TROISIEME MILLENAIRE SAINT-PRIEST, 69800";62072931;https://infonet.fr/entreprises/39833486200032-ifco-systems-france/
542057336;ASTEN;"Philippe, Claude Belaud-rotureau";http://www.astengroup.com/;IVRY-SUR-SEINE;4399A;4130200;3;1500000;70;94;115615044;650;5000000;26182692;94200;1954-01-01T00:00:00.000Z;4696607;"Société par actions simplifiée";3;Active;9930874;;"ZA DU CLAVON, 66 RUE JEAN-JACQUES ROUSSEAU IVRY-SUR-SEINE, 94200";5008788;https://infonet.fr/entreprises/54205733600738-asten/
894828649;"HORIZON HABITAT, SOCIETE DE COORDINATION";"André Santini";https://www.sac-horizon-habitat.fr/;VERSAILLES;6619A;;5;1500000;3;78;115599205;1;1662244;223723836;78000;2021-01-01T00:00:00.000Z;-49214781;"SA à conseil d'administration";;Active;78886390;;", 8 RUE SAINT NICOLAS VERSAILLES, 78000";61440061;https://infonet.fr/entreprises/89482864900018-horizon-habitat-societe-de-coordination/
480078047;"SNC KAUFMAN AND BROAD PROMOTION 8";"Kaufman & Broad Developpement";https://www.kaufmanbroad.fr/;COURBEVOIE;4110A;6737060;2;1500000;19;92;115585075;233;1000;6738060;92400;2004-12-10T00:00:00.000Z;7527768;"Société en nom collectif";5;Active;7608674;;"TOUR MAINE MONTPARNASSE, 17 QUAI DU PRESIDENT PAUL DOUMER COURBEVOIE, 92400";7344768;https://infonet.fr/entreprises/48007804700036-snc-kaufman-and-broad-promotion-8/
423379338;"Q ENERGY FRANCE";"Q Energy Méditerranée";https://www.qenergy-projets.fr/;AVIGNON;7112B;7313348;3;1500000;25;84;115539149;229;8791792;47239040;84000;1999-06-01T00:00:00.000Z;8875853;"Société par actions simplifiée";6;Active;18091179;;"ZI COURTINE, RUE DU MOURELET AVIGNON, 84000";41590424;https://infonet.fr/entreprises/42337933800035-q-energy-france/
802775411;"DEUERER PETCARE FRANCE";"Alexander Haller";http://www.deuerer-france.com/;VILLENEUVE-SUR-LOT;1092Z;-8112750;6;1500000;10;47;115519255;315;6760000;-7006442;47300;2014-06-09T00:00:00.000Z;473324;"SASU Société par actions simplifiée à associé unique";-7;Active;968641;;"ACTIVITES COMMERCIALES DE LA BOULBENE, REGAT LONG VILLENEUVE-SUR-LOT, 47300";10335134;https://infonet.fr/entreprises/80277541100019-deuerer-petcare-france/
313125437;"SOCIETE D'AGENCES ET DE DIFFUSION";"Vincent Rey";;PARIS;8219Z;-34556841;6;1500000;46;75;115502521;653;11358200;-20196345;75019;1978-01-01T00:00:00.000Z;-31662190;"SA à conseil d'administration";-29;Active;768268;;"ZI MONDEVILLE SUD, 30 RUE RAOUL WALLENBERG PARIS, 75019";-65122030;https://infonet.fr/entreprises/31312543700530-societe-d-agences-et-de-diffusion/
317586907;"CARGILL HAUBOURDIN SAS";"Inge, Nicole Kerkaert";https://www.cargill.fr/fr/accueil/;HAUBOURDIN;1062Z;-33276151;6;1500000;45;59;115492201;251;5470680;14940610;59320;1979-01-01T00:00:00.000Z;-14829203;"Société par actions simplifiée";-28;Active;17279;;"18 A 20, 7 RUE DU MARECHAL JOFFRE HAUBOURDIN, 59320";;https://infonet.fr/entreprises/31758690700022-cargill-haubourdin-sas/
414732339;"ETABLISSEMENTS DESCOURS ET CABAUD ILE DE FRANCE";"Gilles, Michel, Marcel Letiche";https://www.descours-cabaud.com/;BONNEUIL-SUR-MARNE;4674A;1379756;4;1500000;26;94;115480171;354;5958224;16244208;94380;1997-11-20T00:00:00.000Z;5394343;"Société par actions simplifiée";1;Active;85034;;"DESCOURS ET CABAUD, 31 QUAI DU RANCY BONNEUIL-SUR-MARNE, 94380";17840197;https://infonet.fr/entreprises/41473233900018-etablissements-descours-et-cabaud-ile-de-france/
916020167;"ARMBRUSTER GRANDES CULTURES";"Etienne Armbruster";http://www.armbruster.fr/;COLMAR;4621Z;1622937;4;1500000;64;68;115471574;100;2000000;21171045;68000;1960-01-01T00:00:00.000Z;3839478;"Société par actions simplifiée";1;Active;4229337;;"SILO PORTUAIRE, 68 RUE DU LOGELBACH COLMAR, 68000";30449019;https://infonet.fr/entreprises/91602016700018-armbruster-grandes-cultures/
307667030;GELAGRI-BRETAGNE;"Cooperative Eureden";http://www.gelagri.com/;LANDERNEAU;1039A;-12906308;6;1500000;48;29;115410330;361;8487510;-17493402;29800;1976-01-01T00:00:00.000Z;-6344706;"SASU Société par actions simplifiée à associé unique";-11;Active;98227;;"MON PLAISIR, Z I DE LANRINOU LANDERNEAU, 29800";35084038;https://infonet.fr/entreprises/30766703000018-gelagri-bretagne/
709804884;"COLAS DIGITAL SOLUTIONS";"Alain Moustard";http://www.colasdigitalsolutions.com/;VÉLIZY-VILLACOUBLAY;6311Z;4084185;3;1500000;53;78;115332620;271;1575000;6227125;78140;1970-08-27T00:00:00.000Z;15538789;"Société par actions simplifiée";3;Active;405398;;"BAT C, 1 BIS RUE DU PETIT-CLAMART VÉLIZY-VILLACOUBLAY, 78140";-5061089;https://infonet.fr/entreprises/70980488400035-colas-digital-solutions/
537665200;"PARISOT INDUSTRIE";"Jérôme Bulté Conseil";http://www.parisot.com/;SAINT-LOUP-SUR-SEMOUSE;3109B;291412;4;1500000;12;70;115324587;346;1002510;2379592;70800;2011-10-27T00:00:00.000Z;1463793;"SASU Société par actions simplifiée à associé unique";0;Active;5159975;;", 15 AVENUE JACQUES PARISOT SAINT-LOUP-SUR-SEMOUSE, 70800";5044751;https://infonet.fr/entreprises/53766520000011-parisot-industrie/
492332804;"COM LIN";"Pascal, André, René Prevost";https://www.com-lin.com/;SAINT-PIERRE-LE-VIGER;4676Z;10239;5;1500000;17;76;115278473;192;150000;183867;76740;2006-10-12T00:00:00.000Z;19297;"Union de sociétés coopératives agricoles";0;Active;1216713;;"COM LIN, 605 ROUTE DE LA VALLEE SAINT-PIERRE-LE-VIGER, 76740";;https://infonet.fr/entreprises/49233280400029-com-lin/
483802674;"HYPER CK";"Groupe Bernard Hayot";;SAINT-PIERRE;4711F;3253906;3;1500000;19;974;115246720;136;10000000;14254353;97410;2005-05-26T00:00:00.000Z;5517238;"Société par actions simplifiée";2;Active;2255897;;"CC PLEIN SUD ZAC CANABADY, 1 AVENUE DES OCEANITES SAINT-PIERRE, 97410";;https://infonet.fr/entreprises/48380267400026-hyper-ck/
387580541;AMANDIS;"Mikael Rene Fernand Lecroq";https://www.amandis-distribution.fr/;SAINT-AMAND-LES-EAUX;4711F;956848;4;1500000;32;59;115231373;315;40000;8598708;59230;1992-06-01T00:00:00.000Z;2798502;"Société par actions simplifiée";0;Active;1599446;;"CENTRE LECLERC, MONT DES BRUYERES NORD SAINT-AMAND-LES-EAUX, 59230";5139601;https://infonet.fr/entreprises/38758054100028-amandis/
442739413;"COGEDIM PROVENCE";"Lionel Gayvallet";http://www.cogedim.com/;MARSEILLE;4110A;23309416;2;1500000;22;13;115160574;2000;100000;23409416;13002;2002-06-05T00:00:00.000Z;7269108;"Société en nom collectif";20;Active;18252824;;"IMMEUBLE ASTROLABE - 79, BOULEVARD DE DUNKERQUE MARSEILLE, 13002";89965011;https://infonet.fr/entreprises/44273941300056-cogedim-provence/
781622378;"SUPERMARCHES CHARENTAIS";"Paul Flogeac";https://www.e.leclerc/mag/e-leclerc-lagord;LAGORD;4711F;2506598;4;1500000;55;17;115127120;67;77440;7922577;17140;1969-01-01T00:00:00.000Z;6663873;"Société par actions simplifiée";2;Active;5338992;4321044;"CENTRE LECLERC, AVENUE DU FIEF ROSE LAGORD, 17140";3963035;https://infonet.fr/entreprises/78162237800037-supermarches-charentais/
436580070;DROMEDIS;"Hervé Rosenblatt";https://dromedis.com/;SAINT-PAUL-LÈS-ROMANS;4711F;2135484;4;1500000;59;26;115122748;302;259024;27476230;26750;1965-01-01T00:00:00.000Z;5264208;"Société par actions simplifiée";1;Active;4170357;;"E.LECLERC, 95 RUE CLAIR SAINT-PAUL-LÈS-ROMANS, 26750";7606136;https://infonet.fr/entreprises/43658007000023-dromedis/
562065276;"NCR FRANCE";"Patrick Elie Goasguen";http://www.ncr.com/;MASSY;9511Z;3730109;3;1500000;62;91;115108382;250;14288001;21617258;91300;1961-09-26T00:00:00.000Z;4784236;"Société en nom collectif";3;Active;19309087;2330427;"EUROPARC DU CHENE, 32 RUE ELLA MAILLART MASSY, 91300";15627608;https://infonet.fr/entreprises/56206527601435-ncr-france/
309103877;"TRACTEBEL ENGINEERING";"Philippe Van Troeye";https://www.tractebel-engie.fr/;"SAINT OUEN SUR SEINE";7112B;563891;5;1500000;47;93;115073412;6000;8921250;13281931;93400;1977-01-01T00:00:00.000Z;3944679;"SA à conseil d'administration";0;Active;2826752;;"TRACTEBEL ENGINEERING / COYNE ET BELLIER, 7 RUE EMMY NOETHER SAINT OUEN SUR SEINE, 93400";;https://infonet.fr/entreprises/30910387700176-tractebel-engineering/
